 #Only print out G elements for debugging if printlevel>2
 1916       0.02083752       0.21817832       0.00343794      -0.06597057       0.08194552      -0.13170034      -0.08682851      -0.13294722      -0.01490821       0.02994671      -0.06838548       0.02674954       0.04249215      -0.03973077       0.01023200       0.06047335      -0.05837943       0.10598066
 1917       0.01631180       0.20876008       0.00766736      -0.07765278       0.07409305      -0.13392901      -0.07945582      -0.12737521      -0.01555022       0.02976887      -0.06732229       0.02756031       0.04270748      -0.03846729       0.00685475       0.06789398      -0.04999187       0.10749185
 1918       0.01036903       0.19776142       0.01252326      -0.08816347       0.06700353      -0.13641516      -0.07149591      -0.12103203      -0.01655040       0.02955988      -0.06613970       0.02844476       0.04303057      -0.03711529       0.00352464       0.07499083      -0.04168621       0.10885980
 1919       0.00316635       0.18551175       0.01779876      -0.09647702       0.06141361      -0.13923493      -0.06324462      -0.11396629      -0.01786355       0.02926736      -0.06485366       0.02940902       0.04359832      -0.03583139       0.00030553       0.08093350      -0.03420919       0.11021870
 1920      -0.00495413       0.17250623       0.02321549      -0.10191718       0.05777663      -0.14238859      -0.05497078      -0.10625538      -0.01937690       0.02884356      -0.06348500       0.03045545       0.04450047      -0.03476409      -0.00276246       0.08503342      -0.02819373       0.11166514
 1921      -0.01352143       0.15934387       0.02845498      -0.10420342       0.05621164      -0.14577134      -0.04689186      -0.09799920      -0.02092570       0.02824987      -0.06205776       0.03157441       0.04576788      -0.03402994      -0.00566338       0.08681768      -0.02408540       0.11322533
 1922      -0.02202248       0.14665907       0.03319414      -0.10343970       0.05652020      -0.14917654      -0.03916325      -0.08932126      -0.02232009       0.02746454      -0.06060560       0.03273978       0.04737652      -0.03369788      -0.00840038       0.08607865      -0.02210008       0.11485098
 1923      -0.02999831       0.13503144       0.03714393      -0.10004612       0.05826180      -0.15233186      -0.03187360      -0.08036486      -0.02337914       0.02648903      -0.05917523       0.03391008       0.04926049      -0.03378242      -0.01098657       0.08288320      -0.02221101       0.11644025
 1924      -0.03711969       0.12487963       0.04008840      -0.09464480       0.06086854      -0.15495895      -0.02504475      -0.07127826      -0.02396415       0.02534864      -0.05781852       0.03503462       0.05132703      -0.03424562      -0.01343621       0.07753237      -0.02416717       0.11787403
 1925      -0.04322566       0.11640144       0.04193057      -0.08795042       0.06377169      -0.15686549      -0.01864667      -0.06221240      -0.02400923       0.02409123      -0.05658526       0.03607154       0.05347737      -0.03501282      -0.01576074       0.07050257      -0.02754110       0.11906699
 1926      -0.04831723       0.10954285       0.04271575      -0.08065873       0.06649006      -0.15798590      -0.01261343      -0.05330549      -0.02353185       0.02277635      -0.05550546       0.03699786       0.05561594      -0.03598584      -0.01796745       0.06236215      -0.03179470       0.11998002
 1927      -0.05252938       0.10403436       0.04262553      -0.07337321       0.06866866      -0.15837569      -0.00686363      -0.04467659      -0.02262512       0.02146512      -0.05458189       0.03781283       0.05765755      -0.03705450      -0.02005964       0.05370508      -0.03634906       0.12060662
 1928      -0.05609556       0.09946823       0.04193853      -0.06656671       0.07008065      -0.15817122      -0.00131719      -0.03642163      -0.02143462       0.02021300      -0.05379481       0.03853269       0.05953348      -0.03810688      -0.02203632       0.04510129      -0.04064951       0.12095162
 1929      -0.05930518       0.09537458       0.04097072      -0.06056803       0.07059953      -0.15752496       0.00409381      -0.02860970      -0.02012776       0.01906449      -0.05310750       0.03917865       0.06118970      -0.03903407      -0.02388860       0.03706035      -0.04420696       0.12100293
 1930      -0.06247023       0.09129506       0.04002575      -0.05557764       0.07017634      -0.15657631       0.00941995      -0.02128597      -0.01886925       0.01805358      -0.05247965       0.03977115       0.06259096      -0.03973954      -0.02559962       0.03001337      -0.04662475       0.12073309
 1931      -0.06588875       0.08683419       0.03935568      -0.05168580       0.06881726      -0.15543209       0.01469198      -0.01447411      -0.01780158       0.01720360      -0.05187486       0.04032601       0.06372039      -0.04014679      -0.02714480       0.02429576      -0.04761161       0.12010382
 1932      -0.06981149       0.08168548       0.03913804      -0.04889372       0.06656431      -0.15415823       0.01992037      -0.00817953      -0.01703299       0.01652704      -0.05126270       0.04085212       0.06457509      -0.04020365      -0.02849287       0.02013739      -0.04698097       0.11907247
 1933      -0.07442296       0.07565685       0.03946983      -0.04713514       0.06348904      -0.15279472       0.02509797      -0.00239340      -0.01663275       0.01602716      -0.05062451       0.04135557       0.06516857      -0.03988998      -0.02961101       0.01765650      -0.04465376       0.11760974
 1934      -0.07981849       0.06867067       0.04036520      -0.04628967       0.05968002      -0.15135263       0.03020060       0.00290406      -0.01662857       0.01569699      -0.04994944       0.04183857       0.06552275      -0.03921660      -0.03046649       0.01685617      -0.04064911       0.11569992
 1935      -0.08599846       0.06076331       0.04176474      -0.04619702       0.05523931      -0.14982602       0.03519127       0.00774105      -0.01700890       0.01552069      -0.04923491       0.04230219       0.06566646      -0.03822568      -0.03103155       0.01762674      -0.03507788       0.11334861
 1936      -0.09286838       0.05207852       0.04354798      -0.04666832       0.05027944      -0.14820134       0.04002404       0.01215105      -0.01772737       0.01547478      -0.04848617       0.04274870       0.06563331      -0.03698843      -0.03128752       0.01975228      -0.02813366       0.11058645
 1937      -0.10023961       0.04284599       0.04554600      -0.04749323       0.04491677      -0.14645487       0.04464653       0.01617058      -0.01870786       0.01552877      -0.04771088       0.04317980       0.06545363      -0.03559751      -0.03122545       0.02292147      -0.02007642       0.10746221
 1938      -0.10784757       0.03336715       0.04756110      -0.04845022       0.03927223      -0.14456715       0.04900601       0.01983727      -0.01985290       0.01564813      -0.04692075       0.04360009       0.06515606      -0.03416301      -0.03085033       0.02674358      -0.01122044       0.10404716
 1939      -0.11536731       0.02398661       0.04938271      -0.04931316       0.03346567      -0.14252124       0.05305267       0.02318809      -0.02105140       0.01579594      -0.04612736       0.04401558       0.06476220      -0.03280286      -0.03018033       0.03076931      -0.00191329       0.10042663
 1940      -0.12243268       0.01506859       0.05080290      -0.04985600       0.02761251      -0.14030234       0.05674182       0.02625716      -0.02218647       0.01593492      -0.04534005       0.04443278       0.06428416      -0.03163456      -0.02924632       0.03451114       0.00748200       0.09669264
 1941      -0.12866898       0.00696965       0.05163496      -0.04986236       0.02182055      -0.13790518       0.06004025       0.02907597      -0.02314530       0.01603065      -0.04456663       0.04486036       0.06372687      -0.03076825      -0.02809164       0.03747225       0.01660959       0.09294124
 1942      -0.13371395       0.00001140       0.05172407      -0.04912885       0.01618253      -0.13532317       0.06292541       0.03167104      -0.02382592       0.01605262      -0.04380964       0.04530560       0.06308457      -0.03029674      -0.02676775       0.03917249       0.02514312       0.08925727
 1943      -0.13724725      -0.00554291       0.05095856      -0.04747256       0.01077159      -0.13254845       0.06538819       0.03406398      -0.02414463       0.01597641      -0.04306664       0.04577416       0.06234334      -0.03028967      -0.02533128       0.03917677       0.03280705       0.08570791
 1944      -0.13902046      -0.00950891       0.04927868      -0.04473964       0.00563492      -0.12957017       0.06743544       0.03627221      -0.02404261       0.01578528      -0.04233131       0.04627012       0.06148427      -0.03078895      -0.02383955       0.03712525       0.03939823       0.08233465
