   1929    0.999997353357E+000     0.000000000000E+000     0.230071270374E-002     0.000000000000E+000    -0.230071270374E-002     0.000000000000E+000     0.999997353357E+000     0.000000000000E+000
   1930    0.999997493847E+000     0.000000000000E+000     0.223881679494E-002     0.000000000000E+000    -0.223881679494E-002     0.000000000000E+000     0.999997493847E+000     0.000000000000E+000
   1931    0.999997709439E+000     0.000000000000E+000     0.214035438862E-002     0.000000000000E+000    -0.214035438862E-002     0.000000000000E+000     0.999997709439E+000     0.000000000000E+000
   1932    0.999997971530E+000     0.000000000000E+000     0.201418343177E-002     0.000000000000E+000    -0.201418343177E-002     0.000000000000E+000     0.999997971530E+000     0.000000000000E+000
   1933    0.999998236419E+000     0.000000000000E+000     0.187807295536E-002     0.000000000000E+000    -0.187807295536E-002     0.000000000000E+000     0.999998236419E+000     0.000000000000E+000
   1934    0.999998471328E+000     0.000000000000E+000     0.174852569205E-002     0.000000000000E+000    -0.174852569205E-002     0.000000000000E+000     0.999998471328E+000     0.000000000000E+000
   1935    0.999998656616E+000     0.000000000000E+000     0.163913603131E-002     0.000000000000E+000    -0.163913603131E-002     0.000000000000E+000     0.999998656616E+000     0.000000000000E+000
   1936    0.999998760839E+000     0.000000000000E+000     0.157426848561E-002     0.000000000000E+000    -0.157426848561E-002     0.000000000000E+000     0.999998760839E+000     0.000000000000E+000
   1937    0.999998771836E+000     0.000000000000E+000     0.156726738253E-002     0.000000000000E+000    -0.156726738253E-002     0.000000000000E+000     0.999998771836E+000     0.000000000000E+000
   1938    0.999998670560E+000     0.000000000000E+000     0.163060679518E-002     0.000000000000E+000    -0.163060679518E-002     0.000000000000E+000     0.999998670560E+000     0.000000000000E+000
   1939    0.999998427200E+000     0.000000000000E+000     0.177358296839E-002     0.000000000000E+000    -0.177358296839E-002     0.000000000000E+000     0.999998427200E+000     0.000000000000E+000
   1940    0.999997990726E+000     0.000000000000E+000     0.200463075346E-002     0.000000000000E+000    -0.200463075346E-002     0.000000000000E+000     0.999997990726E+000     0.000000000000E+000
